id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
""||Pap.hig Vual Bco. 50 Mt|23.97|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/1/1184.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/9369/s/pap-hig-vual-bco-50-mt-1184/category/249/
""||Pap.hig Esencial Bco. 50 Mt|27.68|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/3/13795.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6760/s/pap-hig-esencial-bco-50-mt-13795/category/249/
""||Pap.hig Esencial Nat 4x30 Mt|42.48|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/4/14279.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6643/s/pap-hig-esencial-nat-4x30-mt-14279/category/249/
""||Pap.hig Vual Ecol 4x30 Mt|42.48|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/1/1196.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/9362/s/pap-hig-vual-ecol-4x30-mt-1196/category/249/
""||Pap.hig Esencial Text 4x30 Mt|46.19|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/3/13673.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6799/s/pap-hig-esencial-text-4x30-mt-13673/category/249/
""||Pap.hig Esencial Bco 4x30 Mt|48.04|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/3/13689.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6795/s/pap-hig-esencial-bco-4x30-mt-13689/category/249/
""||Pap.hig Higienol Export Plus 4x30 Mt|53.59|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/5/15833.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6173/s/pap-hig-higienol-export-plus-4x30-mt-15833/category/249/
""||Pap.hig Esencial Nat 4x50 Mt|55.44|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/4/14801.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6486/s/pap-hig-esencial-nat-4x50-mt-14801/category/249/
""||Pap.hig Vual Excel Bco 4x30 Mt|55.44|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/3/13207.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6935/s/pap-hig-vual-excel-bco-4x30-mt-13207/category/249/
""||Pap.hig Elite Dob.hoj. 4x20 Mt|59.15|||||Limpieza > Baño > Papel Higiénico|https://maxiconsumo.com/pub/media/catalog/product/cache/8721ae71a8b276de5ff5b8923d829701/1/5/15803.jpg|https://maxiconsumo.com/sucursal_capital/catalog/product/view/id/6188/s/pap-hig-elite-dob-hoj-4x20-mt-15803/category/249/
