nombre|precio|url_producto|url_imagen|rubro|id
Durazno en lata Precursor x 820 gr.|103.5|/durazno-en-lata-precursor-x-820-gr/|/2020/05/durazno-precursor-820g.jpg|Almacén > Enlatados|0
Choclo Bahia x 200 grs.|65.0|/choclo-bahia-200g/|/2020/01/default.jpg|Almacén > Enlatados|0
CHOCLO INALPA GRANO AMARI X 360 GR|61.5|/choclo-inalpa-grano-amari-x-360-gr/|/2020/01/CHOCLO-INALPA-GRANO-AMARI-X-360-GR.jpg|Almacén > Enlatados|0
Arvejas Arcor  Secas 300 Grs.|46.0|/arvejas-arcor-secas-300-gr/|/2020/01/ARVEJAS-ARCOR-SECAS-300-GR.jpg|Almacén > Enlatados|0
CHOCLO ARCOR ENTERO 310G|89.0|/choclo-arcor-entero-310g/|/2020/01/CHOCLO-ARCOR-ENTERO-310G.jpg|Almacén > Enlatados|0
CABALLA MARBELLA AL AC/NAT 425GR|150.0|/caballa-marbella-al-ac-nat-425gr/|/2020/01/CABALLA-MARBELLA-AL-AC-Y-NAT-425GR.jpg|Almacén > Enlatados|0
ARVEJAS INALPA  350GR|30.0|/arvejas-inalpa-350gr/|/2020/01/ARVEJAS-INALPA-350GR.jpg|Almacén > Enlatados|0
Picadillo La Negra Carne 90 grs.|27.8|/picadillo-la-negra-carne-90/|/2020/01/PICADILLO-LA-NEGRA-CARNE-90.jpg|Almacén > Enlatados|0
SAL MANTO BLANCO FINA 500GR|17.6|/sal-manto-blanco-fina-500gr/|/2019/11/sal-manto-blanco-fina-500.jpg|Almacén > Sal|0
SAL MANTO BLANCO GRUESA 500GR|17.6|/sal-manto-blanco-gruesa-500gr/|/2019/11/sal-manto-blanco-gruesa-500.jpg|Almacén > Sal|0
SAL CELUSAL FINA 500GR|39.99|/sal-celusal-fina-500gr/|/2020/01/SAL-CELUSAL-FINA-500GR.jpg|Almacén > Sal|0
Caldo Knoor Verduras 12 uds.|75.0|/caldo-knoor-verduras-12-uds/|/2020/07/caldo-knoo-verduras.jpg|Almacén > Sopas y Caldos|0
Caldo Knoor Gallina 12 uds.|75.0|/caldo-knoor-a-12un/|/2020/01/CALDO-KNOOR-A-12UN.jpg|Almacén > Sopas y Caldos|0
Avena La Espanola 500 Grs.|58.0|/avena-la-espanola-500gr/|/2020/01/default.jpg|Almacén > Legumbres|0
Maiz Blanco Jose Lopez 500 Grs.|29.91|/maiz-jose-lopez-bco-500gr/|/2020/01/default.jpg|Almacén > Legumbres|0
POROTO LA ESPANOLA PALLARES 500GR|120.0|/poroto-la-espanola-pallares-500gr/|/2020/01/default.jpg|Almacén > Legumbres|0
BURGOL GRANOS DE ORO 500 GRS.|57.0|/burgol-granos-de-oro/|/2020/01/default.jpg|Almacén > Legumbres|0
BURGOL BEDOIAN 500GR|76.99|/burgol-bedoian-500gr/|/2020/01/BURGOL-BEDOIAN-500GR.jpg|Almacén > Legumbres|0
MAIZ JOSE LOPEZ PISINGALLO 500GR|38.0|/maiz-jose-lopez-pisingallo-500gr/|/2019/11/maiz-pisingallo-jose-lopez.jpg|Almacén > Legumbres|0
BURGOL JOSE LOPEZ 500GR|65.0|/burgol-jose-lopez-500gr/|/2019/11/burgol-jose-lopez.jpg|Almacén > Legumbres|0
LENTEJA JOSE LOPEZ 500GR|96.0|/lenteja-jose-lopez-500gr/|/2019/11/lentejas-jose-lopez.jpg|Almacén > Legumbres|0
MAIZ BLANCO LA ESPANOLA 500GR|37.5|/maiz-la-espanola-blanco-500gr/|/2020/01/default.jpg|Almacén > Legumbres|0
BURGOL LA ESPANOLA 500GR|63.7|/burgol-la-espanola-500gr/|/2020/04/burgol-la-española.jpg|Almacén > Legumbres|0
POLENTA JOSE LOPEZ 500GR|18.5|/polenta-jose-lopez-500gr/|/2020/01/default.jpg|Almacén > Legumbres|0
POLENTA LA ESPANOLA 500GR|19.5|/polenta-la-espanola-500gr/|/2020/01/default.jpg|Almacén > Legumbres|0
ENERGY SPEED 250CC|47.0|/energ-speed-250cc/|/2020/01/ENERG-SPEED-250CC.jpg|Bebidas > Isotonicos y energizantes|0
VINAGRE MOLTO VINO 500 ML.|43.12|/vinagre-molto-vino-500-ml/|/2020/04/VINAGRE-VINO-MOLTO-400.jpg|Almacén > Vinagres|0
Vinagre El Parrillero 5 Lts.|182.0|/vinagre-el-parrillero-5lt/|/2020/01/default.jpg|Almacén > Vinagres|0
Yerba Cachamate con Hierbas 500 Grs. (Amarilla)|115.0|/yerba-cachamate-con-hierbas-500-grs-amarilla/|/2020/05/yerba-cachamate-hierbas-amarilla-500.jpg|Almacén > Mate|0
YERBA BROCHE ORO 250GR|78.5|/yerba-broche-oro-250gr-s-iva/|/2020/01/YERBA-BROCHE-ORO-250GR.jpg|Almacén > Mate|0
TE LA VIRGINIA X 100 SAQ|170.0|/te-la-virg-x-100-saq-s-iva/|/2020/01/TE-LA-VIRG-X-100-SAQ.jpg|Almacén > Mate|0
Mate Cocido en Saquitos Cachamate x 25 Uds.|53.84|/yerba-saq-cachamate-x-25u-s-iva/|/2020/01/YERBA-SAQ-CACHAMATE-X-25U.jpg|Almacén > Mate|0
YERBA TARAGUI C/P X 500GR|133.0|/yerba-taragui-c-p-x-500gr-s-iva/|/2020/04/yerba-mate-taragui-500-grs.jpg|Almacén > Mate|0
TE LA VIRGINIA X 50 SAQ|89.0|/te-la-virg-x-50-saq-s-iva/|/2020/01/TE-LA-VIRG-X-50-SAQ.jpg|Almacén > Mate|0
YERBA VERDEFLOR X 500GR VARIOS SABORES|135.0|/yerba-verdeflor-x-500gr-todas/|/2020/01/YERBA-VERDEFLOR-X-500GR-TODAS.jpg|Almacén > Mate|0
Mate Cocido Broche de Oro x 25 uds.|59.04|/yerba-saq-broche-o-x-25-s-iva/|/2020/01/YERBA-SAQ-BROCHE-O-X-25.jpg|Almacén > Mate|0
YERBA BROCHE ORO 500GR|135.0|/yerba-broche-oro-500gr-s-iva/|/2020/01/YERBA-BROCHE-ORO-500GR.jpg|Almacén > Mate|0
YERBA CBSE 500GR|135.0|/yerba-cbse-500gr/|/2020/01/YERBA-CBSE-500GR.jpg|Almacén > Mate|0
Yerba Cachamate con Hierbas 500 Grs. (Rosa)|115.0|/yerba-cachamate-todas-500gr/|/2019/11/yerba-cachamate-hierbas-500.jpg|Almacén > Mate|0
YERBA CBSE 250GR|80.0|/yerba-cbse-250gr/|/2020/01/YERBA-CBSE-250GR.jpg|Almacén > Mate|0
TE LA VIRGINIA X 25 SAQ|45.0|/te-la-virg-x-25-saq-s-iva/|/2020/01/TE-LA-VIRG-X-25-SAQ.jpg|Almacén > Mate|0
Vodka Sky 750 Ml.|400.0|/vodka-sky-750-ml/|/2020/01/AGUA-PALAU-X-1.5LTS.jpg|Bebidas > Vodkas|0
Cerveza Quilmes 354 cc (Lata)|38.0|/cerveza-quilmes-354-cc-lata/|/2020/04/cerveza-quilmes-354.jpg|Bebidas > Cervezas y Fernet|0
Cerveza Schin Lata 473 ml.|50.0|/cerv-heineken-wild-lager-330-ml/|/2020/04/cerveza-schin-lata.jpg|Bebidas > Cervezas y Fernet|0
CERVEZA CORONA BOTELLA 355ML.|78.0|/cerv-corona-botella-355ml/|/2020/01/CERV-CORONA-BOTELLA-355ML.jpg|Bebidas > Cervezas y Fernet|0
FERNET BRANCA 750CC|490.0|/fernet-branca-750cc/|/2020/01/FERNET-BRANCA-750CC.jpg|Bebidas > Cervezas y Fernet|0
Aceite Natura Aerosol x 120 g.|168.0|/aceite-natura-aerosol-x-120-g/|/2020/07/aceite-natura-aerosol.jpg|Almacén > Aceites|0
Aceite Vicentin Girasol 4.5 Lts.|499.2|/aceite-vicentin-girasol-4-5lt-s-iva/|/2020/01/ACEITE-VICENTIN-GIRASOL-4500cc.jpg|Almacén > Aceites|0
Aceite Natura girasol x 1.5 Lts.|218.0|/aceite-natura-girasol-1-5lt/|/2020/01/ACEITE-NATURA-GIRASOL-1500cc.jpg|Almacén > Aceites|0
ACEITE VICENTIN GIRASOL 1.5LT|165.01|/aceite-vicentin-girasol-1-5lt-s-iva/|/2020/01/ACEITE-VICENTIN-GIRASOL-1500cc.jpg|Almacén > Aceites|0
ACEITE VICENTIN GIRASOL 900CC|100.0|/aceite-vicentin-girasol-900cc-s-iva/|/2020/01/ACEITE-VICENTIN-GIRASOL-900CC.jpg|Almacén > Aceites|0
AGUA PALAU X 6LTS|85.0|/agua-palau-x-6lts/|/2020/01/AGUA-PALAU-X-6LTS.jpg|Bebidas > Agua|0
Chimichurri Vanoli Picante 190 grs.|65.0|/chimichurri-vanoli-picante-190-grs/|/2020/07/chimichurri-vanoli-picante-190.jpg|Almacén > Salsas|0
Tomate triturado DF x 950 Grs.|85.0|/tomate-triturado-df-x-950-grs/|/2020/04/TOMATE-TRIT-DF-1.jpg|Almacén > Salsas|0
PURE DE TOMATE MORA 520GR|43.9|/pure-tom-mora-520gr/|/2020/01/PURE-TOM-MORA-520GR.jpg|Almacén > Salsas|0
Extracto Tomate Otito 150 Grs.|46.0|/extracto-tom-otito-150gr/|/2020/01/EXTRACTO-TOM-OTITO-150GR.jpg|Almacén > Salsas|0
Chimichurri Vanoli Clasico 190 grs.|65.0|/chimichurri-vanoli-cla-ahu-190/|/2020/01/CHIMICHURRI-VANOLI-CLA-y-AHU-190.jpg|Almacén > Salsas|0
Salsa Vanoli Inglesa 180 Ml.|85.0|/salsa-vanoli-inglesa-180ml/|/2020/01/SALSA-VANOLI-INGLESA-180ML.jpg|Almacén > Salsas|0
Salsa Vanoli Inglesa 950 Ml.|190.0|/salsa-vanoli-inglesa-950ml/|/2020/01/SALSA-VANOLI-INGLESA-950ML.jpg|Almacén > Salsas|0
SALSA ARCOR PARA PIZZA 340 grs.|52.0|/salsa-arcor-3-350gr/|/2020/01/SALSA-ARCOR-3-350GR.jpg|Almacén > Salsas|0
Tomate Perita Arcor  400 Grs.|60.0|/tom-perita-arcor-3-400gr/|/2020/01/TOM-PERITA-ARCOR-3-400GR.jpg|Almacén > Salsas|0
Cafe La Virginia Instantaneo Latte 125 gr|110.0|/cafe-la-virginia-instantaneo-latte-125-gr/|/2020/05/cafe-la-virginia-latte-125.jpg|Almacén > Café|0
Cafe La Virginia Instantaneo Cortado 125 gr|110.0|/cafe-la-virginia-instantaneo-cortado-125-gr/|/2020/05/cafe-la-virginia-cortado-125.jpg|Almacén > Café|0
Malta El pocillo x 170 gr.|210.0|/malta-el-pocillo-x-170-gr/|/2020/05/MALTA-EL-POCILLO-170G.jpg|Almacén > Café|0
Malta El Pocillo x 125 gr.|125.0|/malta-el-pocillo-x-125-gr/|/2020/05/MALTA-ELPOCILLO-125-POCUH.jpg|Almacén > Café|0
Cafe La Virginia Instantaneo Suave 100 Grs.|209.0|/cafe-la-virg-inst-100gr-suav/|/2020/01/CAFE-LA-VIRG-INST-100GR-SUAV.jpg|Almacén > Café|0
Cafe La Morenita 125 Grs.|86.0|/cafe-la-morenita-125gr/|/2020/01/CAFE-LA-MORENITA-125GR.jpg|Almacén > Café|0
Cafe la Virginia Suave 170 Grs. Vidrio|312.0|/cafe-la-virg-170gr-suav-vidrio/|/2020/01/CAFE-LA-VIRG-170GR-SUAV-VIDRIO.jpg|Almacén > Café|0
Cafe Arlistan 100 Grs.|189.4|/cafe-arlistan-100gr/|/2020/04/cafe-arlistan-100gr.jpg|Almacén > Café|0
CAFE DOLCA CLASICO 170 GRS. VIDRIO|285.0|/cafe-dolca-torr-vid170gr/|/2020/01/CAFE-DOLCA-TORR-VID170GR.jpg|Almacén > Café|0
CAFE DOLCA CLASICO 100GR VIDRIO|180.56|/cafe-dolca-torr-100gr/|/2020/01/CAFE-DOLCA-TORR-100GR.jpg|Almacén > Café|0
Cafe Dolca Instantaneo Clasico 50 gr.|107.47|/cafe-dolca-inst-50gr/|/2019/11/cafe-dolca-cl-50g.jpg|Almacén > Café|0
Cafe Dolca Instantaneo Suave 50 Grs.|100.74|/cafe-dolca-inst-50grsuave/|/2019/11/cafe-dolca-suave-50g.jpg|Almacén > Café|0
Cafe Dolca Instantaneo Suave 100 grs.|167.19|/cafe-dolca-suave-100g/|/2020/01/CAFE-DOLCA-SUAVE-100G.jpg|Almacén > Café|0
Cafe la Virginia Cl?sico 170 Grs. Vidrio|235.0|/cafe-la-virg-170gr-cla-vidrio/|/2020/01/CAFE-LA-VIRG-170GR-CLA-VIDRIO.jpg|Almacén > Café|0
Cafe la Virginia Clasico Instantaneo 100 Grs.|209.0|/cafe-la-virg-inst-100gr-cla/|/2020/01/CAFE-LA-VIRG-INST-100GR-CLA.jpg|Almacén > Café|0
Cafe Arlistan Suave 50 Grs.|100.0|/cafe-arlistan-50gr/|/2019/11/cafe-arlistan-50g.jpg|Almacén > Café|0
Cafe Villa Rica 125 Grs.|62.0|/cafe-villa-rica-125gr/|/2020/01/default.jpg|Almacén > Café|0
CAFE LA VIRGINIA EQUIL X 125GR|89.0|/cafe-la-virg-equil-x-125gr/|/2020/01/CAFE-LA-VIRG-EQUIL-X-125GR.jpg|Almacén > Café|0
Cafe La Virginia en Sobres (5 Grs.)|158.0|/cafe-la-virg-5gr-sobre/|/2020/01/CAFE-LA-VIRG-5GR-SOBRE.jpg|Almacén > Café|0
CAFE LA MORENITA  SAQ 20*5GR|155.0|/cafe-la-morenita-saq-205gr/|/2020/01/CAFE-LA-MORENITA-SAQ-20-5GR.jpg|Almacén > Café|0
Dulce de Leche Repostero Manfrey x 400 grs.|108.0|/dulce-de-leche-repostero-manfrey-x-400-grs/|/2020/07/Dulce-de-leche-manfrey-repostero-400.jpg|Almacén > Otros|0
Dulce de Leche Tradicional Tremblay x 400 grs.|87.0|/dulce-de-leche-tradicional-tremblay-x-400-grs/|/2020/07/Dulce-de-leche-tremblay-400.jpg|Almacén > Otros|0
Dulce de Leche Tradicional Tremblay x 250 grs.|56.5|/dulce-de-leche-tradicional-tremblay-x-250-grs/|/2020/07/Dulce-de-leche-tremblay-250.jpg|Almacén > Otros|0
Dulce de Leche Clasico Manfrey x 250 grs.|66.0|/dulce-de-leche-clasico-manfrey-x-250-grs/|/2020/05/Dulce-de-leche-manfrey-250.jpg|Almacén > Otros|0
Galletas de Arroz All Rice Limon x 100 grs.|58.0|/galletas-all-rice-arroz-integral-limon-x-100-grs/|/2020/05/galletas-all-rice-limon.jpg|Almacén > Otros|0
Galletas de Arroz All Rice Sin Sal x 100 grs.|58.0|/galletas-all-rice-sin-sal-x-100-grs/|/2020/05/galletas-all-rice-sin-sal.jpg|Almacén > Otros|0
Galletas de Arroz All Rice Naranja x 100 grs.|58.0|/galletas-all-rice-naranja-x-100-grs/|/2020/05/galletas-all-rice-naranja.jpg|Almacén > Otros|0
Galletas de Arroz All Rice Dulces x 100 grs.|58.0|/galletas-all-rice-dulces-x-100-grs/|/2020/05/galletas-all-rice-dulce.jpg|Almacén > Otros|0
Dulce de Leche Clasico Manfrey x 400 grs.|97.0|/dulce-de-leche-clasico-manfrey-x-400-grs/|/2020/05/Dulce-de-leche-manfrey-400.jpg|Almacén > Otros|0
Leche en Polvo Descremada Lheritier 350 gr.|195.0|/leche-en-polvo-descremada-lheritier-350-gr/|/2020/05/leche-en-polvo-lheritier-800.jpg|Almacén > Otros|0
Cono de Dulce de Leche Patagonia 50 grs.|55.0|/cono-de-dulce-de-leche-patagonia-50-grs/|/2020/05/cono-dolchito-patagonia.jpg|Almacén > Otros|0
Alfajor Dolche Patagonia MAICENA 75 grs.|55.0|/alfajor-dolche-patagonia-maicena-75-grs/|/2020/05/alfajor-dolche-patagonia-maicena.jpg|Almacén > Otros|0
Alfajor Dolche Patagonia BLANCO 60 grs.|55.0|/alfajor-dolche-patagonia-blanco-60-grs/|/2020/05/alfajor-dolche-patagonia-blanco.jpg|Almacén > Otros|0
Alfajor Dolche Patagonia NEGRO 60 grs.|55.0|/alfajor-dolche-patagonia-negro-60-grs/|/2020/05/alfajor-dolche-patagonia-negro.jpg|Almacén > Otros|0
Grasa vacuna Kamote x 1 Kg.|112.5|/grasa-vacuna-kamote-x-1-kg/|/2020/05/grasa-kamote-1kg.jpg|Almacén > Otros|0
Grasa vacuna Kamote x 500 gr.|60.0|/grasa-vacuna-kamote-x-500-gr/|/2020/05/grasa-kamote-500g.jpg|Almacén > Otros|0
Lasagna Matarazzo x 500g|198.0|/lasagna-matarazzo-x-500g/|/2020/05/LASAGNA-MATARAZZO-500.jpg|Almacén > Otros|0
CACAO QUICKER X 200GR|52.0|/cacao-quicker-x-200gr/|/2020/04/CACAO-QUICKER-200.jpg|Almacén > Otros|0
Dulce de Batata Riojanita Cajon 5K Vainilla|427.0|/dulce-bat-riojanita-cajon-5k-vai/|/2020/01/DULCE-BAT-RIOJANITA-CAJON-5K-VA.jpg|Almacén > Otros|0
Dulce de Batata Riojanita Vainilla Lata x 5 kg|620.0|/dulce-bat-riojanita-vain-lata/|/2020/01/DULCE-BAT-RIOJANITA-VAIN-LATA.jpg|Almacén > Otros|0
Jugo Baggio Fresh Manzana Deliciosa 1.5 LT|46.0|/jugo-baggio-fresh-manzana-deliciosa-1-5-lt/|/2019/11/jugo-baggio-fresh-manzana.jpg|Bebidas > Jugos|0
Jugo Ades Manzana 200CC|36.0|/jugo-ades-200cc/|/2020/01/JUGO-ADES-200CC.jpg|Bebidas > Jugos|0
Jugo Bc Sobres 1L|13.5|/jugo-bc-sobres-1l/|/2019/11/jugos-bc-sobres.jpg|Bebidas > Jugos|0
JUGO ARCOR 25GR SOBRES|12.0|/jugo-arcor-14-25gr/|/2020/01/JUGO-ARCOR-14-25GR.jpg|Bebidas > Jugos|0
Jugo Ades Manzana 1 LT|78.0|/jugo-ades-1lt/|/2020/04/ades-1lt.jpg|Bebidas > Jugos|0
Jugo Baggio Durazno 200CC|18.0|/jugo-baggio-200cc/|/2019/11/jugo-baggio-durazno-200-cc.jpg|Bebidas > Jugos|0
Jugo Baggio Multifruta 125 CC|13.59|/jugo-baggio-x-125/|/2019/11/jugo-baggio-multifruta-125-cc.jpg|Bebidas > Jugos|0
JUGO DODI 25G RINDE 2LT|12.0|/jugo-dodi-25g-rinde-2lt/|/2020/01/JUGO-DODI-25G-RINDE-2LT.jpg|Bebidas > Jugos|0
STEVIA  SOBRES X 100 HILERET|142.0|/stevia-sob-x-100-hilert/|/2020/01/STEVIA-SOB-X-100-HILERT.jpg|Desayuno > Edulcorantes|0
AZUCAR HILERET LIGHT X 250G PAQ|45.0|/azucar-hileret-lig-x-250g-paq/|/2020/01/AZUCAR-HILERET-LIGHT-X-250G-PAQ.jpg|Desayuno > Edulcorantes|0
EDULCORANTE SI DIET 200CC|73.0|/edulc-si-diet-200cc/|/2020/01/EDULC-SI-DIET-200CC.jpg|Desayuno > Edulcorantes|0
EDULCORANTE SI DIET 500ML|132.0|/edulc-si-diet-500ml/|/2019/11/EDULCORANTE-SI-DIET-500.jpg|Desayuno > Edulcorantes|0
EDULCORANTE BARNY 250CC|73.0|/edulc-barny-250cc/|/2019/11/EDULCORANTE-BARNY-250.jpg|Desayuno > Edulcorantes|0
Dulce de Leche Repostero Manfrey x 400 grs.|108.0|/dulce-de-leche-repostero-manfrey-x-400-grs/|/2020/07/Dulce-de-leche-manfrey-repostero-400.jpg|Desayuno > Dulce de Leche|0
